Bird.ID,Index,IndexA,Status.A,Status.bac.A,Status,Statusbac,Flock.ID,Treat,TreatA,Trans,Trans.bac,TransA,Trans.bac.A,Round,Sex,Treat.num,day,sample,sample.ex,Eye,mass,fat,hem,ant,logSQ,bac.y.n,visit
LD21-249,N,0,N,Y,0,1,3.A,First,1,N,Y,0,1,3,,1,15,eye,1,0,20.37,0,,,0,0,10793
LD21-249,N,0,N,Y,0,1,3.A,First,1,N,Y,0,1,3,,1,16,,0,0,,,,,,,10821
LD21-249,N,0,N,Y,0,1,3.A,First,1,N,Y,0,1,3,,1,17,,0,0,,,,,,,9084
LD21-249,N,0,N,Y,0,1,3.A,First,1,N,Y,0,1,3,,1,18,Blood,1,0,19.92,0,,0.001009421,0,0,10962
LD21-249,N,0,N,Y,0,1,3.A,First,1,N,Y,0,1,3,,1,19,,0,0,,,,,,,10392
LD21-249,N,0,N,Y,0,1,3.A,First,1,N,Y,0,1,3,,1,20,,0,0,,,,,,,9708
LD21-249,N,0,N,Y,0,1,3.A,First,1,N,Y,0,1,3,,1,21,eye,1,0,20.2,0,,,0,0,10243
LD21-249,N,0,N,Y,0,1,3.A,First,1,N,Y,0,1,3,,1,22,,0,0,,,,,,,9885
LD21-249,N,0,N,Y,0,1,3.A,First,1,N,Y,0,1,3,,1,23,,0,0,,,,,,,10219
LD21-249,N,0,N,Y,0,1,3.A,First,1,N,Y,0,1,3,,1,24,Blood,1,0,20.4,0,63,0.025235532,0,0,3337
LD21-249,N,0,N,Y,0,1,3.A,First,1,N,Y,0,1,3,,1,25,,0,0,,,,,,,
LD21-249,N,0,N,Y,0,1,3.A,First,1,N,Y,0,1,3,,1,26,,0,0,,,,,,,
LD21-249,N,0,N,Y,0,1,3.A,First,1,N,Y,0,1,3,,1,27,eye,1,0,20.88,0,,,0,0,
LD21-249,N,0,N,Y,0,1,3.A,First,1,N,Y,0,1,3,,1,28,,0,0,,,,,,,
630,Y,1,Y,Y,1,1,3.C,First,1,N,N,0,0,3,M,1,0,Blood,1,0,17.71,1.5,58,-0.007337723,0,0,4199
630,Y,1,Y,Y,1,1,3.C,First,1,N,N,0,0,3,M,1,1,,0,0,,,,,,,3810
630,Y,1,Y,Y,1,1,3.C,First,1,N,N,0,0,3,M,1,2,,0,0,,,,,,,5302
630,Y,1,Y,Y,1,1,3.C,First,1,N,N,0,0,3,M,1,3,eye,1,3.5,18.22,1,,,18.50739,2,3737
630,Y,1,Y,Y,1,1,3.C,First,1,N,N,0,0,3,M,1,4,,0,4,,,,,,,22174
630,Y,1,Y,Y,1,1,3.C,First,1,N,N,0,0,3,M,1,5,,0,4.5,,,,,,,8213
630,Y,1,Y,Y,1,1,3.C,First,1,N,N,0,0,3,M,1,6,Blood,1,4,17.18,0,62,0.001128881,18.50739,2,9106
630,Y,1,Y,Y,1,1,3.C,First,1,N,N,0,0,3,M,1,7,,0,4,,,,,,,8998
630,Y,1,Y,Y,1,1,3.C,First,1,N,N,0,0,3,M,1,8,,0,3.5,,,,,,,8219
630,Y,1,Y,Y,1,1,3.C,First,1,N,N,0,0,3,M,1,9,eye,1,3.5,17.63,0.5,,,18.50739,2,6534
630,Y,1,Y,Y,1,1,3.C,First,1,N,N,0,0,3,M,1,10,,0,3.5,,,,,,,
630,Y,1,Y,Y,1,1,3.C,First,1,N,N,0,0,3,M,1,11,,0,3,,,,,,,3741
630,Y,1,Y,Y,1,1,3.C,First,1,N,N,0,0,3,M,1,12,Blood,1,4.5,16.86,0,64,0.044026341,16.43217,2,1427
630,Y,1,Y,Y,1,1,3.C,First,1,N,N,0,0,3,M,1,13,,0,3,,,,,,,
630,Y,1,Y,Y,1,1,3.C,First,1,N,N,0,0,3,M,1,14,,0,3,,,,,,,
630,Y,1,Y,Y,1,1,3.C,First,1,N,N,0,0,3,M,1,15,eye,1,3,15.42,0,,,16.54251,2,1804
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,0,Blood,1,0,24.64,2,57,-0.006056528,0,0,303
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,1,,0,0,,,,,,,218
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,2,,0,0,,,,,,,164
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,3,eye,1,0,24.8,2,,,0,0,100
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,4,,0,0,,,,,,,4617
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,5,,0,0,,,,,,,8580
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,6,Blood,1,0,25.1,2,57,-0.005047106,0,0,5175
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,7,,0,0,,,,,,,7862
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,8,,0,0,,,,,,,6069
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,9,eye,1,0,25.16,3,,,0,0,4776
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,10,,0,0,,,,,,,
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,11,,0,0,,,,,,,5030
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,12,Blood,1,0,24.49,3,56,0.005047106,0,0,597
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,13,,0,0,,,,,,,
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,14,,0,0,,,,,,,
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,15,eye,1,0,25.19,3,,,0,0,
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,16,,0,0,,,,,,,7115
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,17,,0,0,,,,,,,892
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,18,Blood,1,0,24.51,2.5,62,-0.001009421,0,0,13113
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,19,,0,0,,,,,,,19677
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,20,,0,0,,,,,,,16515
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,21,eye,1,0,24.57,3,,,0,0,12882
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,22,,0,0,,,,,,,19607
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,23,,0,0,,,,,,,17951
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,24,Blood,1,0,24.82,3,59,-0.003028264,0,0,12991
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,25,,0,0,,,,,,,1131
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,26,,0,0,,,,,,,1265
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,27,eye,1,0,24.71,2,,,0,0,980
Blue-049,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,28,,0,0,,,,,,,
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,0,Blood,1,0,24.64,2,59,0.125168237,0,0,2572
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,1,,0,0,,,,,,,3619
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,2,,0,0,,,,,,,2413
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,3,eye,1,0,24.8,2,,,0,0,1813
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,4,,0,0,,,,,,,8476
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,5,,0,0,,,,,,,15136
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,6,Blood,1,0,25.1,1.5,57,0.473418573,0,0,9772
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,7,,0,0,,,,,,,9822
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,8,,0,0,,,,,,,11978
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,9,eye,1,0,25.16,1.5,,,0,0,4964
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,10,,0,0,,,,,,,
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,11,,0,0,,,,,,,6573
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,12,Blood,1,0,24.49,0.5,57,-0.005047106,0,0,1427
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,13,,0,0,,,,,,,
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,14,,0,0,,,,,,,
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,15,eye,1,0,25.19,1.5,,,0,0,
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,16,,0,0,,,,,,,11125
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,17,,0,0,,,,,,,2058
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,18,Blood,1,0,24.51,1.5,57,-0.002018843,0,0,15389
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,19,,0,0,,,,,,,13151
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,20,,0,0,,,,,,,18292
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,21,eye,1,0,24.57,2,,,0,0,14953
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,22,,0,0,,,,,,,21679
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,23,,0,0,,,,,,,20167
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,24,Blood,1,0,24.82,1,57,-0.001009421,0,0,16178
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,25,,0,0,,,,,,,6528
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,26,,0,0,,,,,,,
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,27,eye,1,0,24.71,2,,,0,0,
LD20-295,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,28,,0,0,,,,,,,
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,0,Blood,1,0,24.16,2,46,-0.003028264,0,0,356
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,1,,0,0,,,,,,,247
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,2,,0,0,,,,,,,128
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,3,eye,1,0,23.04,2,,,0,0,65
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,4,,0,0,,,,,,,3804
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,5,,0,0,,,,,,,5887
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,6,Blood,1,0,22.59,3,48,-0.001009421,0,0,2511
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,7,,0,0,,,,,,,4369
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,8,,0,0,,,,,,,3764
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,9,eye,1,0,23.01,2,,,0,0,1620
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,10,,0,0,,,,,,,
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,11,,0,0,,,,,,,2560
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,12,Blood,1,0,22.4,0.5,59,-0.002018843,0,0,449
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,13,,0,0,,,,,,,
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,14,,0,0,,,,,,,
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,15,eye,1,0,22.71,2,,,0,0,
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,16,,0,0,,,,,,,4876
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,17,,0,0,,,,,,,3936
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,18,Blood,1,0,22.22,2,50,0.005047106,0,0,8049
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,19,,0,0,,,,,,,5930
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,20,,0,0,,,,,,,4172
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,21,eye,1,0,22.35,1,,,0,0,4109
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,22,,0,0,,,,,,,5562
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,23,,0,0,,,,,,,2849
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,24,Blood,1,0,22.52,1.5,48,0.010094213,0,0,2111
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,25,,0,0,,,,,,,602
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,26,,0,0,,,,,,,382
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,27,eye,1,0,22.97,1.5,,,0,0,553
Blue-052,N,0,N,N,0,0,3.C,First,1,N,N,0,0,3,,1,28,,0,0,,,,,,,
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,0,Blood,1,0,19.39,0.5,50,0.017497648,0,0,5456
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,1,,0,0,,,,,,,7154
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,2,,0,0,,,,,,,7975
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,3,eye,1,3,19.38,0,,,16.10658,2,12818
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,4,,0,2.5,,,,,,,17094
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,5,,0,2,,,,,,,20719
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,6,Blood,1,1,18.42,0.5,56,0.025399812,13.54978,2,11579
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,7,,0,1,,,,,,,13402
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,8,,0,0.5,,,,,,,12211
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,9,eye,1,0.5,19.09,0,,,10.48162,0,10404
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,10,,0,0.5,,,,,,,
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,11,,0,0,,,,,,,
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,12,Blood,1,0,18.44,0,53,0.082972719,12.24673,0,
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,13,,0,0,,,,,,,
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,14,,0,0,,,,,,,843
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,15,eye,1,0,19.27,0.5,,,0,0,6011
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,16,,0,0,,,,,,,6369
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,17,,0,0,,,,,,,3046
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,18,Blood,1,0,18.53,0,58,0.077892756,0,0,2200
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,19,,0,0,,,,,,,1268
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,20,,0,0,,,,,,,1176
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,21,eye,1,0,18.82,0,,,0,0,190
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,22,,0,0,,,,,,,37
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,23,,0,0,,,,,,,1365
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,24,Blood,1,0,19.01,0,58,0.074506115,0,0,4150
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,25,,0,0,,,,,,,1621
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,26,,0,0,,,,,,,
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,27,eye,1,0,19.71,1,,,0,0,
Blue-005,Y,1,Y,Y,1,1,3.D,Second,2,N,N,0,0,3,M,2,28,,0,0,,,,,,,
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,0,Blood,1,0,19.34,0,59,0.026053802,0,0,5004
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,1,,0,0,,,,,,,6873
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,2,,0,0,,,,,,,4274
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,3,eye,1,0,19.3,0,,,0,0,7013
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,4,,0,0,,,,,,,6662
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,5,,0,0,,,,,,,8520
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,6,Blood,1,0,18.36,0,57,0.022241051,0,0,5970
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,7,,0,0,,,,,,,10687
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,8,,0,0,,,,,,,10251
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,9,eye,1,0,19.17,0,,,0,0,5735
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,10,,0,0,,,,,,,1541
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,11,,0,0,,,,,,,7067
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,12,Blood,1,0,18.35,0,57,0.020334675,0,0,7922
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,13,,0,0,,,,,,,3774
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,14,,0,0,,,,,,,3202
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,15,eye,1,0,19.24,0,,,0,0,3380
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,16,,0,0,,,,,,,2867
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,17,,0,0,,,,,,,266
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,18,Blood,1,0,18.78,0,56,0.027324719,0,0,473
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,19,,0,0,,,,,,,2530
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,20,,0,0,,,,,,,8613
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,21,eye,1,0,18.79,0,,,0,0,6515
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,22,,0,0,,,,,,,2617
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,23,,0,0,,,,,,,
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,24,Blood,1,0,18.77,0,56,0.019699216,0,0,
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,25,,0,0,,,,,,,
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,26,,0,0,,,,,,,
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,27,eye,1,0,19.25,0.5,,,0,0,
Blue-010,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,28,,0,0,,,,,,,
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,0,Blood,1,0,18.82,3,49,0.030633803,0,0,670
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,1,,0,0,,,,,,,1248
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,2,,0,0,,,,,,,1104
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,3,eye,1,0,18.6,3,,,0,0,909
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,4,,0,0,,,,,,,332
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,5,,0,0,,,,,,,1348
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,6,Blood,1,0,25.96,3,54,0.013732394,0,0,1043
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,7,,0,0,,,,,,,1039
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,8,,0,0,,,,,,,1312
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,9,eye,1,0,18.56,2,,,0,0,650
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,10,,0,0,,,,,,,
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,11,,0,0,,,,,,,
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,12,Blood,1,0,17.73,1.5,52,0.014788732,0,0,
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,13,,0,0,,,,,,,74
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,14,,0,0,,,,,,,566
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,15,eye,1,0,18.63,1,,,0,0,626
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,16,,0,0,,,,,,,306
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,17,,0,0,,,,,,,175
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,18,Blood,1,0,18.14,1,48,0.013732394,0,0,257
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,19,,0,0,,,,,,,234
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,20,,0,0,,,,,,,3
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,21,eye,1,0,18.49,1.5,,,0,0,14
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,22,,0,0,,,,,,,93
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,23,,0,0,,,,,,,650
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,24,Blood,1,0,18.54,2,49,0.020070423,0,0,250
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,25,,0,0,,,,,,,110
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,26,,0,0,,,,,,,
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,27,eye,1,0,18.66,2,,,0,0,
LD541,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,28,,0,0,,,,,,,
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,0,Blood,1,0,21.95,0.5,55,0.015251006,0,0,10453
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,1,,0,0,,,,,,,6783
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,2,,0,0,,,,,,,4345
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,3,eye,1,0,21.36,0,,,0,0,6971
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,4,,0,0,,,,,,,5545
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,5,,0,0,,,,,,,6898
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,6,Blood,1,0,20.35,0,52,0.009531879,0,0,6104
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,7,,0,0,,,,,,,7118
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,8,,0,0,,,,,,,7622
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,9,eye,1,0,20.94,0.5,,,0,0,4688
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,10,,0,0,,,,,,,
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,11,,0,0,,,,,,,
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,12,Blood,1,0,19.86,0,50,0.019699216,0,0,
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,13,,0,0,,,,,,,1374
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,14,,0,0,,,,,,,10625
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,15,eye,1,0,20.39,0,,,0,0,9050
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,16,,0,0,,,,,,,2324
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,17,,0,0,,,,,,,3307
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,18,Blood,1,0,19.45,0,52,0.010167337,0,0,16413
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,19,,0,0,,,,,,,6533
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,20,,0,0,,,,,,,586
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,21,eye,1,0,19.94,0,,,0,0,469
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,22,,0,0,,,,,,,2355
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,23,,0,0,,,,,,,9012
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,24,Blood,1,0,19.57,0,55,0.00889642,0,0,10757
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,25,,0,0,,,,,,,3488
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,26,,0,0,,,,,,,
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,27,eye,1,0,20.31,0,,,0,0,
609,N,0,N,N,0,0,3.D,Second,2,N,N,0,0,3,,2,28,,0,0,,,,,,,
SEM19-68,Y,1,Y,Y,1,1,3.E,Second,2,N,N,0,0,3,M,2,0,Blood,1,0,24.63,0,66,0.022577611,0,0,
